id;state;date;amount;currency_name;currency_code;from;to;description
4618366;EXECUTED;2021-10-02T16:37:15Z;32895;Rial;IRR;Discover 9504054397816679;Visa 9356101162600747;ѕеревод с карты на карту
504065;EXECUTED;2020-12-08T01:53:06Z;20830;Yuan Renminbi;CNY;Visa 4474260412059585;American Express 3885743543560168;ѕеревод с карты на карту
4218442;EXECUTED;2023-10-26T15:58:59Z;19081;Rupiah;IDR;Mastercard 8423820873202994;Mastercard 1914190112400738;ѕеревод с карты на карту
5304048;EXECUTED;2023-03-30T22:12:55Z;27613;Yuan Renminbi;CNY;Discover 2999253587342870;Visa 1469410786163922;ѕеревод с карты на карту
1571220;CANCELED;2020-12-19T08:13:31Z;27648;Rupiah;IDR;;—чет 54298144459538363930;ќткрытие вклада
1051611;EXECUTED;2021-12-30T20:54:47Z;27149;Koruna;CZK;American Express 6070644558943271;Mastercard 9756372097692865;ѕеревод с карты на карту
3769002;EXECUTED;2022-02-03T18:38:48Z;32241;Real;BRL;Visa 9667993299168123;Mastercard 5120020478330603;ѕеревод с карты на карту
2383571;EXECUTED;2020-07-16T17:07:31Z;34060;Yuan Renminbi;CNY;Mastercard 1203448840223648;Visa 0756904087653616;ѕеревод с карты на карту
1730337;EXECUTED;2023-10-17T18:03:30Z;12141;Zloty;PLN;Discover 6351372085649953;Visa 1946544706956275;ѕеревод с карты на карту
3236978;EXECUTED;2023-02-07T04:25:44Z;12642;Dollar;USD;Mastercard 4156625376917975;American Express 6573309743396617;ѕеревод с карты на карту
1224883;EXECUTED;2021-06-22T00:31:15Z;14279;Rupiah;IDR;Discover 9952069969958241;American Express 1173862827245527;ѕеревод с карты на карту
1286821;CANCELED;2020-06-30T16:04:28Z;25749;Peso;PHP;Mastercard 1063924150626199;Visa 5760277128032153;ѕеревод с карты на карту
3675721;EXECUTED;2021-05-19T20:27:13Z;16054;Rupiah;IDR;Visa 6235501917288326;—чет 89547657468475189009;ѕеревод организации
2567615;EXECUTED;2020-12-21T12:55:29Z;32703;Yuan Renminbi;CNY;American Express 2045844890062629;Discover 6588043547078504;ѕеревод с карты на карту
4541322;PENDING;2022-05-05T05:55:12Z;11483;Franc;XOF;American Express 0478677534311566;American Express 8772778718443997;ѕеревод с карты на карту
4288653;CANCELED;2021-02-22T11:16:51Z;30172;Dollar;NZD;;—чет 43468697731814786967;ќткрытие вклада
2619900;EXECUTED;2021-07-04T23:29:14Z;27703;Rupiah;IDR;Visa 0356802789974656;Mastercard 3976095505394275;ѕеревод с карты на карту
3854837;EXECUTED;2023-08-11T04:42:10Z;29981;Euro;EUR;—чет 55984099228760844878;—чет 41457533849518487584;ѕеревод со счета на счет
1273972;CANCELED;2023-04-12T06:16:15Z;11923;Marka;BAM;;—чет 14031498096999995049;ќткрытие вклада
4538792;EXECUTED;2023-01-01T14:34:59Z;11989;Dollar;USD;Discover 6932648322353834;—чет 77425389734083474514;ѕеревод организации
1997723;EXECUTED;2022-06-21T22:29:17Z;16734;Real;BRL;;—чет 33299963341948709773;ќткрытие вклада
4027471;CANCELED;2022-08-29T06:29:06Z;19617;Euro;EUR;—чет 59307939129536648186;—чет 55406698601918402207;ѕеревод со счета на счет
4858178;EXECUTED;2020-02-12T03:25:39Z;20073;Pound;SYP;American Express 0223778933712169;Discover 5209382187746158;ѕеревод с карты на карту
3055091;EXECUTED;2023-11-10T23:50:55Z;23211;Zloty;PLN;—чет 15909625020513310297;—чет 90621941572206379881;ѕеревод со счета на счет
3400976;PENDING;2022-01-16T09:25:32Z;16702;Pound;SYP;Visa 2627051318570658;—чет 67891866687752369595;ѕеревод организации
5002040;EXECUTED;2023-05-25T04:04:37Z;31844;Peso;COP;;—чет 17555448236677058929;ќткрытие вклада
2996671;EXECUTED;2021-07-25T20:17:11Z;28824;Yuan Renminbi;CNY;Mastercard 5377606506013088;American Express 1457052507904561;ѕеревод с карты на карту
2163791;EXECUTED;2021-04-19T12:32:07Z;24592;Rupiah;IDR;;—чет 86222168525634481537;ќткрытие вклада
1935024;CANCELED;2020-11-18T12:07:03Z;13249;Ruble;RUB;;—чет 83739717055666813179;ќткрытие вклада
4103060;EXECUTED;2022-10-24T13:26:25Z;31087;Peso;COP;Discover 4565290587903628;Mastercard 9260315872501991;ѕеревод с карты на карту
5399438;EXECUTED;2022-03-31T09:41:08Z;34338;Rupee;PKR;Visa 4821882306133740;Mastercard 6942075424528091;ѕеревод с карты на карту
5020397;EXECUTED;2021-11-06T18:31:29Z;27707;Krona;SEK;Discover 1046863469179874;—чет 36165269896235627644;ѕеревод организации
5124740;CANCELED;2022-07-03T01:35:47Z;19746;Marka;BAM;Mastercard 6712999153186424;Discover 5083561353090583;ѕеревод с карты на карту
1586405;EXECUTED;2023-05-09T10:50:48Z;15292;Ruble;RUB;American Express 0134021618597734;Mastercard 7974416741612242;ѕеревод с карты на карту
3453500;EXECUTED;2021-05-11T02:50:34Z;15388;Tenge;KZT;;—чет 84684912494920655853;ќткрытие вклада
2593726;EXECUTED;2023-08-07T03:55:40Z;34025;Peso;COP;Mastercard 9275313668213601;Mastercard 3090524291371832;ѕеревод с карты на карту
191088;EXECUTED;2022-06-02T01:47:49Z;25702;Rupiah;IDR;Mastercard 9409503569328386;—чет 98703613298766777339;ѕеревод организации
2199519;EXECUTED;2022-09-14T15:28:04Z;32534;Yuan Renminbi;CNY;American Express 0414666710921146;Mastercard 3853086038119527;ѕеревод с карты на карту
4565275;PENDING;2021-06-20T11:03:11Z;19321;Ruble;RUB;American Express 2932525563014117;American Express 3633642385468444;ѕеревод с карты на карту
157454;EXECUTED;2020-08-01T07:40:25Z;11438;Won;KRW;Discover 1588407825007798;Mastercard 6632952863435990;ѕеревод с карты на карту
2798360;EXECUTED;2021-03-25T04:01:23Z;32031;Rupiah;IDR;Discover 5612254360754748;Visa 1317582732394625;ѕеревод с карты на карту
4157049;EXECUTED;2020-07-29T18:31:14Z;24063;Lilangeni;SZL;;—чет 70589878076178549776;ќткрытие вклада
555920;EXECUTED;2021-06-26T04:51:42Z;12545;Ruble;RUB;Visa 3057946398768198;Discover 4035896941119221;ѕеревод с карты на карту
3739781;EXECUTED;2020-06-05T12:08:54Z;23246;Koruna;CZK;Mastercard 4271235395255566;Mastercard 3219769351520172;ѕеревод с карты на карту
3736710;EXECUTED;2023-05-23T04:46:52Z;17104;Rupiah;IDR;Visa 2060013831002936;American Express 2412436557628783;ѕеревод с карты на карту
2983096;EXECUTED;2021-06-18T10:30:51Z;30289;Euro;EUR;Visa 6597902609956000;Visa 8974439109285284;ѕеревод с карты на карту
2697434;PENDING;2023-10-22T10:07:01Z;19405;Peso;COP;Discover 3984228285377185;Discover 2678102579384092;ѕеревод с карты на карту
2455963;PENDING;2023-03-25T10:26:16Z;31704;Ringgit;MYR;;—чет 47700019920719928388;ќткрытие вклада
5137934;EXECUTED;2021-07-24T01:00:37Z;31099;Rupiah;IDR;Discover 6495178920688774;American Express 9774868468480475;ѕеревод с карты на карту
3485218;EXECUTED;2023-07-22T19:50:29Z;32774;Peso;PHP;—чет 64658787371627747390;—чет 37096035029627948093;ѕеревод со счета на счет
4070869;EXECUTED;2021-05-04T22:54:03Z;24596;Euro;EUR;;—чет 95140833230422650601;ќткрытие вклада
2070921;CANCELED;2023-10-19T02:42:15Z;28133;Krona;SEK;;—чет 06525085790588549858;ќткрытие вклада
1254142;EXECUTED;2022-09-10T03:24:29Z;28384;Yuan Renminbi;CNY;American Express 9326271891365612;Discover 3269564174855583;ѕеревод с карты на карту
3727150;EXECUTED;2023-01-08T11:28:47Z;11139;Yuan Renminbi;CNY;Mastercard 5240099061487764;Mastercard 3848046184120274;ѕеревод с карты на карту
4470164;EXECUTED;2021-11-08T11:00:04Z;17699;Yuan Renminbi;CNY;;—чет 64198079649472917511;ќткрытие вклада
2835186;PENDING;2023-02-26T16:30:57Z;32137;Dinar;JOD;;—чет 08293202872152338638;ќткрытие вклада
5511600;EXECUTED;2023-08-28T17:50:04Z;13130;Euro;EUR;;—чет 43181614818263208169;ќткрытие вклада
3509357;PENDING;2022-04-04T02:05:37Z;25427;Sol;PEN;Visa 0317106056412201;—чет 31080002409662710330;ѕеревод организации
3518448;CANCELED;2022-11-06T10:46:31Z;17402;Hryvnia;UAH;Visa 6271585475109331;—чет 55846244707955638844;ѕеревод организации
1021284;CANCELED;2023-05-17T02:39:12Z;23756;Rupiah;IDR;Discover 4599661574379776;American Express 7353161877889313;ѕеревод с карты на карту
5457678;PENDING;2023-11-04T10:39:34Z;22951;Yuan Renminbi;CNY;Mastercard 6219443780959412;Visa 4786131684105875;ѕеревод с карты на карту
1373452;EXECUTED;2020-08-23T06:22:45Z;12847;Peso;PHP;Discover 6635152172940594;Discover 9569916610621728;ѕеревод с карты на карту
4298452;EXECUTED;2020-03-27T07:22:17Z;15266;Peso;UYU;;—чет 68725866340025332086;ќткрытие вклада
4123122;CANCELED;2020-02-23T06:36:26Z;33012;Euro;EUR;Mastercard 5363473645331311;Visa 3490003914890754;ѕеревод с карты на карту
2719628;EXECUTED;2021-12-21T15:25:37Z;31954;Zloty;PLN;Mastercard 5193358753885830;Mastercard 7302750790788584;ѕеревод с карты на карту
4460244;EXECUTED;2022-02-21T06:05:45Z;25199;Rupiah;IDR;Visa 0061918726756701;American Express 3177342755155017;ѕеревод с карты на карту
3372229;EXECUTED;2021-01-03T23:07:24Z;14137;Peso;COP;American Express 3390707262314704;American Express 1305329829123467;ѕеревод с карты на карту
1312600;EXECUTED;2021-03-25T15:41:59Z;34455;Ruble;RUB;—чет 00001929651993491151;—чет 94107008805088717279;ѕеревод со счета на счет
4576175;EXECUTED;2020-03-27T16:31:58Z;29171;Yuan Renminbi;CNY;—чет 74840859274840281573;—чет 47911694202571832246;ѕеревод со счета на счет
3043707;EXECUTED;2020-11-09T15:36:11Z;16625;Rupiah;IDR;Visa 6637261333891454;Discover 4292130247771781;ѕеревод с карты на карту
2267444;EXECUTED;2022-07-26T02:51:10Z;30971;Euro;EUR;Visa 8795333379584907;—чет 76145988629288763144;ѕеревод организации
3188844;PENDING;2023-08-15T20:26:30Z;23993;Yuan Renminbi;CNY;Visa 7320406476027149;American Express 4821240054296686;ѕеревод с карты на карту
3048608;PENDING;2021-01-03T02:42:22Z;25207;Euro;EUR;Mastercard 5983030475609063;Discover 8166276555625267;ѕеревод с карты на карту
1093916;EXECUTED;2022-10-10T21:19:24Z;17664;Riels;KHR;Discover 5361839565230951;—чет 44168961306050363869;ѕеревод организации
2294923;CANCELED;2020-04-08T14:51:13Z;30448;Hryvnia;UAH;Discover 0730129853252069;American Express 3461262878973053;ѕеревод с карты на карту
997361;CANCELED;2020-08-22T21:17:03Z;27752;Peso;PHP;American Express 4595212209870820;Visa 7264226983172806;ѕеревод с карты на карту
2787710;EXECUTED;2022-03-08T07:22:45Z;11597;Baht;THB;Discover 5106983860285939;Visa 5153439291860847;ѕеревод с карты на карту
2665871;EXECUTED;2022-08-01T02:41:19Z;20135;Cordoba;NIO;Discover 8957723291997888;Visa 4305158540435182;ѕеревод с карты на карту
5330251;CANCELED;2021-09-20T10:24:43Z;20701;Peso;PHP;Discover 5273751501758165;American Express 2284180040095073;ѕеревод с карты на карту
4588015;EXECUTED;2022-11-15T23:30:28Z;29093;Naira;NGN;American Express 2875452817867129;Visa 5169584679033511;ѕеревод с карты на карту
2202983;EXECUTED;2021-11-07T05:22:08Z;17538;Naira;NGN;American Express 7169059370498442;Discover 6069801910851254;ѕеревод с карты на карту
811203;EXECUTED;2021-09-15T11:34:48Z;32900;Ruble;RUB;—чет 36602273830151626580;—чет 61127622361324528517;ѕеревод со счета на счет
568343;EXECUTED;2020-07-19T14:42:41Z;20616;Peso;PHP;;—чет 02914801946368158028;ќткрытие вклада
3259364;EXECUTED;2020-04-11T18:56:32Z;31335;Sol;PEN;Mastercard 2001721592311290;Visa 5104038047223375;ѕеревод с карты на карту
5492335;EXECUTED;2023-10-21T03:35:35Z;11439;Rupiah;IDR;Discover 6517890908088307;Visa 0324739091554441;ѕеревод с карты на карту
1152741;EXECUTED;2020-11-15T00:30:57Z;23841;Peso;PHP;Visa 4567606975852904;Mastercard 2917554003925380;ѕеревод с карты на карту
1106876;EXECUTED;2021-04-13T19:38:43Z;18690;Euro;EUR;Visa 1865476597491580;Discover 3479815792367178;ѕеревод с карты на карту
4656334;EXECUTED;2023-01-08T04:23:54Z;34114;Ruble;RUB;American Express 9171903868456946;Visa 1486898442392527;ѕеревод с карты на карту
827880;EXECUTED;2020-02-07T14:39:27Z;26028;Tugrik;MNT;Discover 8082673818264648;Visa 2449474890433042;ѕеревод с карты на карту
3515850;EXECUTED;2020-02-16T05:47:30Z;29449;Rupiah;IDR;American Express 4213523742251219;Discover 0244102748626301;ѕеревод с карты на карту
4997858;EXECUTED;2020-06-11T15:45:46Z;20586;Peso;ARS;Discover 1987537613978132;Mastercard 6313704597767537;ѕеревод с карты на карту
3492522;CANCELED;2023-02-10T09:12:36Z;14771;Yuan Renminbi;CNY;Visa 2993364166579733;—чет 29330609189568305731;ѕеревод организации
3781590;EXECUTED;2020-01-23T05:45:56Z;17858;Tenge;KZT;Mastercard 3836758113151669;—чет 89302837841455236681;ѕеревод организации
1647998;CANCELED;2023-05-04T09:24:52Z;23796;Rupiah;IDR;Discover 5407111129282451;Discover 7098939442130536;ѕеревод с карты на карту
3530846;EXECUTED;2021-09-16T02:22:53Z;13262;Peso;MXN;—чет 47555847642023385809;—чет 08403631732537712678;ѕеревод со счета на счет
956284;EXECUTED;2023-02-02T16:49:15Z;24250;Euro;EUR;Mastercard 7570473960788770;American Express 5635275859719784;ѕеревод с карты на карту
3555810;EXECUTED;2022-08-15T03:48:25Z;24443;Pound;SYP;Mastercard 4995322162917629;American Express 5240678647418047;ѕеревод с карты на карту
2062513;EXECUTED;2022-09-12T14:41:02Z;34069;Rupee;PKR;American Express 2143475959898443;Mastercard 5056783083926251;ѕеревод с карты на карту
3695010;EXECUTED;2022-09-15T10:19:13Z;11831;Krona;SEK;Discover 7646069658081655;Visa 1393213010654971;ѕеревод с карты на карту
3686819;EXECUTED;2021-05-20T19:50:28Z;29194;Euro;EUR;;—чет 24577138032387901805;ќткрытие вклада
5381558;EXECUTED;2023-10-30T01:17:52Z;22360;Krona;SEK;;—чет 35148431342567273318;ќткрытие вклада
3353312;EXECUTED;2023-08-01T02:06:07Z;23137;Forint;HUF;Mastercard 9680914117431220;Visa 8588521323444487;ѕеревод с карты на карту
5270713;PENDING;2020-06-14T06:58:35Z;23590;Rupiah;IDR;Visa 8441054475956337;Mastercard 4804370722599393;ѕеревод с карты на карту
1143203;CANCELED;2022-01-07T22:06:00Z;22199;Yuan Renminbi;CNY;Visa 5578779325820514;Discover 3522751347718982;ѕеревод с карты на карту
3597087;CANCELED;2022-05-25T11:12:36Z;21241;Yen;JPY;;—чет 16811279952072591692;ќткрытие вклада
3959516;EXECUTED;2021-07-23T11:10:31Z;32957;Kyat;MMK;Visa 5733341709493542;Discover 8983699053402560;ѕеревод с карты на карту
5239569;PENDING;2022-06-09T14:18:02Z;30387;Ruble;RUB;Visa 4756824367415661;Discover 6499545298816238;ѕеревод с карты на карту
3271170;CANCELED;2020-05-29T06:41:40Z;29545;Yuan Renminbi;CNY;—чет 74044602370773264572;—чет 60644203718727006373;ѕеревод со счета на счет
920581;EXECUTED;2020-07-02T17:49:43Z;24893;Won;KRW;American Express 3094803276986027;Mastercard 8245635502146013;ѕеревод с карты на карту
3763483;EXECUTED;2020-12-11T02:48:35Z;18722;Euro;EUR;;—чет 71589420953628482813;ќткрытие вклада
4869563;EXECUTED;2020-06-17T10:49:02Z;33353;Euro;EUR;Discover 8231528174069563;Discover 8034459676068617;ѕеревод с карты на карту
5194790;PENDING;2020-08-10T14:54:51Z;11264;Sol;PEN;Mastercard 3575538110484580;Mastercard 7236929077686727;ѕеревод с карты на карту
4533957;EXECUTED;2021-06-30T19:01:14Z;17400;Hryvnia;UAH;—чет 83933920805031795751;—чет 41664852186364772024;ѕеревод со счета на счет
2010014;EXECUTED;2023-10-26T13:37:06Z;16961;Yuan Renminbi;CNY;Discover 4202321905872940;Discover 1787252225424833;ѕеревод с карты на карту
2390595;PENDING;2020-07-31T14:07:44Z;14258;Dollar;USD;Discover 5848979174601577;—чет 24586136214737269364;ѕеревод организации
1799212;CANCELED;2022-03-31T16:56:03Z;16700;Peso;PHP;American Express 6934384253911983;—чет 76645352731688569196;ѕеревод организации
4938794;CANCELED;2022-09-28T05:37:51Z;28824;Rupiah;IDR;Discover 6088471456108724;—чет 29823949923172611198;ѕеревод организации
3762625;EXECUTED;2021-01-10T13:28:58Z;30258;Krona;SEK;Mastercard 3606117735898834;—чет 95523600782247952600;ѕеревод организации
1515124;EXECUTED;2020-12-04T18:08:45Z;20496;Dollar;USD;American Express 6956884741222228;Visa 1138632721768897;ѕеревод с карты на карту
2242467;PENDING;2022-10-22T14:30:04Z;18902;Rand;ZAR;Mastercard 5002772363297624;American Express 5688737673105581;ѕеревод с карты на карту
1360340;CANCELED;2022-07-25T16:56:45Z;11918;Euro;EUR;—чет 92726249103391069520;—чет 75473426116739392485;ѕеревод со счета на счет
2040354;EXECUTED;2022-04-08T15:28:22Z;27298;Naira;NGN;—чет 05193258924784749070;—чет 41100924074558122931;ѕеревод со счета на счет
3725331;EXECUTED;2020-07-21T12:57:18Z;22103;Dollar;XCD;Discover 9971494268316339;Visa 3350299704652712;ѕеревод с карты на карту
4533741;PENDING;2021-04-18T11:48:52Z;33379;Euro;EUR;Mastercard 5046910947182463;American Express 3454195292745722;ѕеревод с карты на карту
481522;PENDING;2022-05-18T23:29:48Z;34210;Krona;SEK;Discover 0474902215594901;American Express 9009156961180653;ѕеревод с карты на карту
2398051;EXECUTED;2021-02-22T08:59:30Z;21462;Krona;SEK;Discover 9152086747321456;American Express 1890010502711654;ѕеревод с карты на карту
2594913;EXECUTED;2022-09-08T07:54:15Z;21854;Yuan Renminbi;CNY;Discover 2230791587813547;Mastercard 0482563768546473;ѕеревод с карты на карту
4165785;EXECUTED;2021-08-26T07:25:22Z;15228;Rupiah;IDR;;—чет 52221511479065964970;ќткрытие вклада
4685408;EXECUTED;2023-01-13T09:01:18Z;33726;Pound;SYP;Visa 3155847829157541;Mastercard 5137599438741653;ѕеревод с карты на карту
3041171;EXECUTED;2021-02-28T14:44:31Z;22808;Krona;SEK;Discover 2834571933930855;Mastercard 7838392322241511;ѕеревод с карты на карту
1065726;PENDING;2020-07-02T04:46:11Z;29169;Shilling;UGX;—чет 02128618384427301635;—чет 25745812541257778590;ѕеревод со счета на счет
378251;PENDING;2022-05-06T13:39:29Z;32660;Yuan Renminbi;CNY;American Express 3641239388125025;Mastercard 9249013709224474;ѕеревод с карты на карту
5418413;EXECUTED;2022-06-20T04:26:46Z;14226;Yuan Renminbi;CNY;;—чет 00653384051873095888;ќткрытие вклада
3976154;CANCELED;2021-04-20T21:42:09Z;29376;Franc;CDF;Discover 8636221246947113;Discover 6047704891392748;ѕеревод с карты на карту
5418786;EXECUTED;2022-04-19T00:57:33Z;26324;Krona;SEK;Visa 2035679551837598;Visa 7048362516859980;ѕеревод с карты на карту
4593280;EXECUTED;2020-08-08T20:23:59Z;20851;Peso;COP;;—чет 89119766231404352013;ќткрытие вклада
730875;EXECUTED;2023-06-27T15:15:41Z;31269;Euro;EUR;;—чет 53116918494490866575;ќткрытие вклада
1766372;EXECUTED;2021-10-11T10:59:48Z;16880;Dirham;MAD;Discover 4401975999937074;American Express 5952436120510120;ѕеревод с карты на карту
651026;EXECUTED;2021-07-10T20:52:54Z;27596;Ruble;RUB;;—чет 41878599375303475996;ќткрытие вклада
3157069;EXECUTED;2021-10-14T05:21:31Z;31095;Yuan Renminbi;CNY;Visa 5815097466726928;—чет 71736140241534224197;ѕеревод организации
4630920;EXECUTED;2023-02-23T18:29:54Z;27825;Peso;MXN;Mastercard 7691704879269194;Visa 6557353915322487;ѕеревод с карты на карту
808340;EXECUTED;2021-07-11T14:02:12Z;16214;Dollar;USD;Visa 7153424775016425;American Express 8332810618620612;ѕеревод с карты на карту
2371545;EXECUTED;2023-05-07T04:44:17Z;28888;Euro;EUR;Mastercard 9687008977978717;Visa 2164651526303219;ѕеревод с карты на карту
959523;PENDING;2021-09-30T14:50:05Z;22010;Euro;EUR;Mastercard 6640372313921891;American Express 3669791391703828;ѕеревод с карты на карту
1083622;EXECUTED;2021-07-02T11:01:49Z;20054;Real;BRL;American Express 0047251865940801;Visa 2623389083287749;ѕеревод с карты на карту
68366;EXECUTED;2021-09-11T00:41:56Z;21178;Dollar;USD;;—чет 04711883665204370589;ќткрытие вклада
3616670;EXECUTED;2020-06-03T13:14:27Z;18397;Dollar;USD;Discover 7364800433362108;Visa 4397277168551394;ѕеревод с карты на карту
1808566;EXECUTED;2020-11-30T17:31:29Z;32410;Dollar;GYD;Visa 2982342150266157;—чет 98396449834948499470;ѕеревод организации
2938281;EXECUTED;2020-02-15T13:12:50Z;33514;Yuan Renminbi;CNY;American Express 8496416777437172;American Express 4296685641332624;ѕеревод с карты на карту
3082330;EXECUTED;2022-06-04T10:30:27Z;21556;Lempira;HNL;American Express 6457079585013153;American Express 4550966161928513;ѕеревод с карты на карту
2134937;EXECUTED;2022-04-15T18:44:40Z;29034;Real;BRL;American Express 6561139289108408;American Express 5825401960134572;ѕеревод с карты на карту
2156492;EXECUTED;2020-08-26T00:39:08Z;15704;Yuan Renminbi;CNY;Discover 3419988135779376;Mastercard 4292076603300609;ѕеревод с карты на карту
2396779;CANCELED;2022-10-31T10:13:09Z;23032;Cedi;GHS;Visa 2641084763468257;Mastercard 4387921060349959;ѕеревод с карты на карту
4967592;EXECUTED;2021-11-21T16:57:36Z;12868;Ruble;RUB;Mastercard 4061237171643434;Visa 7539829899017635;ѕеревод с карты на карту
3469012;CANCELED;2020-12-09T10:23:16Z;12054;Yuan Renminbi;CNY;American Express 4199438264025417;American Express 9712913133684625;ѕеревод с карты на карту
2803307;EXECUTED;2021-08-18T09:31:09Z;20807;Euro;EUR;Visa 0367571579116034;Mastercard 2631393985951406;ѕеревод с карты на карту
3420221;EXECUTED;2022-03-21T01:08:38Z;20469;Ruble;BYR;Visa 8640371855091887;Discover 7686971608639707;ѕеревод с карты на карту
614963;EXECUTED;2022-06-21T00:19:35Z;33456;Euro;EUR;American Express 2121332549576092;Visa 9627713406627209;ѕеревод с карты на карту
3505629;EXECUTED;2022-07-17T14:22:46Z;22172;Rupiah;IDR;;—чет 55429481938678612837;ќткрытие вклада
3766082;PENDING;2020-10-28T20:19:03Z;14937;Dalasi;GMD;Visa 6453536798067238;—чет 16771823456925574978;ѕеревод организации
3101000;EXECUTED;2020-07-23T13:41:30Z;19496;Yen;JPY;Mastercard 5356432128868123;Mastercard 5416020782161924;ѕеревод с карты на карту
196797;EXECUTED;2021-05-17T15:52:18Z;32354;Peso;ARS;Visa 5848376124944023;Mastercard 1069888785560464;ѕеревод с карты на карту
2504828;PENDING;2021-03-22T05:59:14Z;11982;Rupiah;IDR;—чет 40357013384457231147;—чет 59361600183832821416;ѕеревод со счета на счет
2906630;EXECUTED;2021-05-04T12:23:35Z;17482;Ringgit;MYR;Discover 4984045605929768;American Express 3322182703589558;ѕеревод с карты на карту
2988353;EXECUTED;2023-09-05T06:03:25Z;14786;Euro;EUR;—чет 79277383088424042634;—чет 28813294942097678416;ѕеревод со счета на счет
317070;EXECUTED;2021-06-29T01:41:51Z;23317;Zloty;PLN;American Express 6209610161525647;Visa 9813638457272445;ѕеревод с карты на карту
3373212;EXECUTED;2022-10-29T12:38:30Z;19906;Yen;JPY;Discover 5243103907617572;American Express 6128348420548016;ѕеревод с карты на карту
3310022;CANCELED;2023-02-02T13:47:42Z;16038;Yuan Renminbi;CNY;Visa 4627120922876722;Mastercard 1972621796388911;ѕеревод с карты на карту
1888243;PENDING;2021-02-19T13:02:29Z;29324;Manat;TMT;Discover 5478099584092921;Mastercard 2255596566027326;ѕеревод с карты на карту
4790207;PENDING;2021-05-09T03:09:48Z;16084;Kwanza;AOA;Visa 4625906322198608;—чет 66619332174598187292;ѕеревод организации
2075976;EXECUTED;2020-10-27T15:33:26Z;12111;Yuan Renminbi;CNY;American Express 2226444198506364;Mastercard 8416392172035930;ѕеревод с карты на карту
2784817;EXECUTED;2022-07-15T18:51:22Z;18658;Zloty;PLN;;—чет 00160062211561177707;ќткрытие вклада
78190;EXECUTED;2020-07-20T23:53:44Z;23768;Dollar;USD;Discover 5061069137643921;Mastercard 4364905552690679;ѕеревод с карты на карту
476353;CANCELED;2022-05-30T13:46:38Z;14168;Yuan Renminbi;CNY;Visa 8422480077696066;Mastercard 1458590505547240;ѕеревод с карты на карту
3461845;EXECUTED;2020-09-14T23:29:55Z;17452;Peso;CLP;—чет 49442217043108853069;—чет 37821946274775720954;ѕеревод со счета на счет
5034913;EXECUTED;2023-04-10T12:13:00Z;20719;Peso;CUP;—чет 71643085955578212791;—чет 65259291624131986847;ѕеревод со счета на счет
2300619;EXECUTED;2020-06-12T18:50:27Z;32753;Ruble;RUB;Discover 8926691998863176;Discover 9331952063031046;ѕеревод с карты на карту
3373939;PENDING;2020-12-01T22:00:32Z;22520;Rupiah;IDR;American Express 0871573566179515;Mastercard 7671773179035343;ѕеревод с карты на карту
2153986;EXECUTED;2020-05-04T21:00:32Z;12897;Real;BRL;—чет 81877999987461933779;—чет 76136103433666229799;ѕеревод со счета на счет
2557843;EXECUTED;2020-11-28T04:28:20Z;22382;Franc;XOF;;—чет 74461504630632729701;ќткрытие вклада
151337;CANCELED;2020-10-28T07:47:54Z;30324;Yuan Renminbi;CNY;Visa 2858643810193921;—чет 73049787529893930779;ѕеревод организации
1590900;CANCELED;2020-02-19T08:06:07Z;26493;Yuan Renminbi;CNY;American Express 3307595602334148;Mastercard 2435250807815654;ѕеревод с карты на карту
651041;EXECUTED;2023-06-27T06:13:36Z;20711;Rupiah;IDR;Visa 7070325618747914;Visa 7851419480782318;ѕеревод с карты на карту
3358030;EXECUTED;2023-01-31T13:51:50Z;31030;Yuan Renminbi;CNY;;—чет 70684228258616543122;ќткрытие вклада
3532341;EXECUTED;2023-01-12T02:00:45Z;20302;Yuan Renminbi;CNY;Discover 7221589598758643;American Express 7513525580819808;ѕеревод с карты на карту
2560558;PENDING;2021-05-11T17:53:15Z;19892;Franc;CHF;Mastercard 7733979172661103;Visa 9976862606592955;ѕеревод с карты на карту
1915126;EXECUTED;2023-03-24T06:53:49Z;25851;Real;BRL;—чет 53574998937185652197;—чет 17360441896947298654;ѕеревод со счета на счет
1427506;EXECUTED;2020-09-09T20:36:00Z;21190;Dollar;CAD;Mastercard 0685343165266933;American Express 4063911068149068;ѕеревод с карты на карту
2055949;EXECUTED;2020-07-25T18:09:15Z;29031;Kuna;HRK;Visa 4149158018279209;Mastercard 0537721423329176;ѕеревод с карты на карту
15414;PENDING;2022-08-11T11:27:57Z;31525;Kuna;HRK;Mastercard 5868288926724263;American Express 9132809122792706;ѕеревод с карты на карту
214410;EXECUTED;2020-10-29T09:56:28Z;34336;Krona;SEK;Discover 6590095029387674;Mastercard 0974688087552673;ѕеревод с карты на карту
3534376;EXECUTED;2020-08-11T04:22:16Z;16237;Real;BRL;American Express 9896596428702723;—чет 31648279148354234947;ѕеревод организации
4142942;EXECUTED;2023-10-29T13:24:54Z;28483;Franc;XAF;Visa 0287142746885096;Discover 1820517528128766;ѕеревод с карты на карту
4269608;PENDING;2023-04-26T11:40:01Z;33703;Rupiah;IDR;;—чет 78769556201569913464;ќткрытие вклада
1077647;EXECUTED;2023-02-16T06:58:42Z;17612;Krone;DKK;;—чет 33340359504492479517;ќткрытие вклада
